"receptor" "pathway_id" "genes_in_cluster"
"F2r" "mmu04024" "Pld2,Crebbp,Jun,Nfatc1"
"F2r" "mmu04024" "Pik3r2,Creb3l1,Acox3"
"F2r" "mmu04024" "Nfkbia,Atp1a1"
"F2r" "mmu04024" "Acox1,Pde4a"
"F2r" "mmu04072" "Pdgfa,Shc1,Mras,Ralgds,Tsc1,Tsc2,Pld2,Adcy4"
"F2r" "mmu04072" "Kitl,Ptpn11,Map2k1,Mapk1"
"F2r" "mmu04072" "Pdgfrb,Insr,Gab2,Sos1,Sos2,Pik3ca,Pik3r1,Akt3,Plcg1,Fyn,Pld1,Raf1,Pip5k1a,Dgka,Dgkh,Dgkd,F2r,Cyth3,Gnas"
"F2r" "mmu04072" "Grb2,Ralb,Arf1,Agpat1,Agpat2,Map2k2,Sphk1"
"F2r" "mmu04072" "Gab1,Pik3r2"
"F2r" "mmu04072" "Kras,Rala,Rheb,Lpar6"
"F2r" "mmu04072" "Nras,Dgkq,Gna13,Adcy7"
"F2r" "mmu04072" "Rras,Cyth1,Cyth2"
"F2r" "mmu04072" "Rras2,Rhoa,Agpat5"
"F2r" "mmu04072" "Pik3cd,Fcer1g,Syk,Agpat4,Adcy3"
"F2r" "mmu04072" "Akt1,Mapk3,Pip5k1c,Dgkz,Plcb3,Gna12,Dnm2"
"F2r" "mmu04072" "Akt2,Agpat3"
"F2r" "mmu04072" "Mtor,Adcy9"
"F2r" "mmu04072" "Arf6"
"F2r" "mmu04080" "Adrb2,P2ry2"
"F2r" "mmu04080" "F2r,Lpar6,Nr3c1,Thra"
"F2r" "mmu04080" "Ptger1,Tspo"
"F2r" "mmu04080" "Ptger4,S1pr3"
"F2r" "mmu04080" "P2ry14,S1pr2,P2rx4,P2rx7"
"F2r" "mmu04080" "S1pr1"
"F2r" "mmu04144" "Tgfb1,Pml,Clta,Cltb,Ap2s1,Sh3kbp1,Cxcr4,Arrb2,Arpc4,Ccdc53,Capzb,Hgs,Mvb12a,Vps28,Vps37b,Snf8,Vps25,Chmp4b,Spg21,Il2rg,H2-Q7,H2-T9,H2-T10,Rab8a,Smap2"
"F2r" "mmu04144" "Tgfb3,Eps15,Adrb2,Hspa1l,Hspa1a,Hspa2,Hspa1b,Vps26a,Chmp1b,Rab5b,Rab22a,Cyth1"
"F2r" "mmu04144" "Tgfbr1,Tgfbr2,Zfyve16,Zfyve9,Pld1,Cltc,Nedd4,Mdm2,Itch,Smurf2,Wwp1,Sh3glb1,F2r,Wasl,Arpc5,Wipf1,Hspa8,A230046K03Rik,Capza1,Capza2,Vps35,Usp8,Rab7,Stam,Vps37a,Vps36,Chmp2b,Vps4b,Vta1,2610002M06Rik,Chmp5,Pdcd6ip,Snx2,Snx6,Eea1,Rab5a,Rabep1,Snx4,Rab10,Kif5b,Prkci,Cdc42,Smap1,Acap2,Cyth3,Arfgef1"
"F2r" "mmu04144" "Smad2,Arpc2,Arpc3,Arpc5l,Vps29,Stambp,Tsg101,Chmp3,Chmp2a,Vps4a,Rhoa,Rab4a,Rufy1,Vps45,Rab11a"
"F2r" "mmu04144" "Smad3,Dnm2,Ehd2,Nedd4l,Smurf1,Spg20,Grk5,Arrb1,Wipf2,Vps26b,H2-T24,Ehd4,Rab11b,Git2,Asap2,Agap1,Arfgap3"
"F2r" "mmu04144" "Tfrc,Ap2a2,Bin1,Snx12,H2-Q10"
"F2r" "mmu04144" "Igf1r,Pip5k1a,Pld2,Ap2b1,Cbl,Cblb,Traf6,Eps15l1,Dab2,Arpc1a,E430025E21Rik,Fam21,Stam2,Ist1,Igf2r,H2-D1,H2-K1,H2-Q4,Rab11fip3,Asap1,Arfgap1,Arfgef2,Gbf1,Arf3"
"F2r" "mmu04144" "Arf6,Snx1,Cav1,Cav2,Arfgap2"
"F2r" "mmu04144" "Pip5k1c,Sh3glb2,Ldlrap1,H2-T23,Rab11fip5,Zfyve27,Agap3,Iqsec2,Iqsec1"
"F2r" "mmu04144" "Ap2a1,Ap2m1,Rnf41,Sh3gl1,Epn1,Grk6,Arpc1b,Mvb12b,Vps37c,Chmp6,Chmp1a,H2-Q1,H2-T22,Gm11127,Gm7030,Rab5c,Rab35,Pard6a,Git1,Acap3,Arf1,Arf5"
"F2r" "mmu04144" "Ldlr,Adrbk1"
"F2r" "mmu04144" "Snx3,Chmp7,Ehd1,Cyth2"
"F2r" "mmu04144" "Snx32,H2-M3"
"F2r" "mmu04144" "Snx5,Rab31,Arap1"
"F2r" "mmu04151" "Igf1,Comp,Lpar6,Tsc1,Cdkn1b,Foxo3,Creb3l2"
"F2r" "mmu04151" "Pdgfa,Pdgfrb,Itga7"
"F2r" "mmu04151" "Csf1,Ywhag"
"F2r" "mmu04151" "Kitl,Insr,Sos1,Sos2,Kras,Raf1,Map2k1,Mapk1,Tlr4,Rac1,Il6,Jak2,Col4a1,Col4a2,Thbs1,Itga6,Itgb1,Ptk2,Gnb1,Gng12,Pdpk1,Prkaa1,Rps6kb1,Pkn2,Sgk1,Akt3,Pten,Ppp2cb,Hsp90aa1,Hsp90ab1,Hsp90b1,Crtc2,Phlpp1,Phlpp2,Gsk3b,Ccnd2,Ywhaz,Ywhab,Creb1,Atf2,Atf4,Nr4a1,Chuk,Nfkb1,Mdm2,Pik3ca,Pik3r1"
"F2r" "mmu04151" "Vegfa,Pgf,Nras,Tlr2,Syk,Itgav"
"F2r" "mmu04151" "Vegfb,Gnb5,Gng5,Creb3l1,Pik3r2"
"F2r" "mmu04151" "Fgfr1,Ifnar1,Col1a1,Col1a2,Col6a2,Col6a1,Col6a3,Lama4,Lamb1,Lamc1,Thbs2,Thbs3,Thbs4,Fn1,Vtn,Tnc,F2r,Gnb4,Gng11,Eif4b,Ppp2r5a,Rbl2,Creb3,Ikbkg,Ikbkb"
"F2r" "mmu04151" "Igf1r"
"F2r" "mmu04151" "Grb2,Map2k2,Mapk3,Il3ra,Gnb2,Stk11,Ddit4,Rptor,Eif4ebp1,Pkn1,Akt1,Ppp2r5b,G6pc3,Cdkn1a,Ccnd3,Bad,Atf6b,Rxra,Rela"
"F2r" "mmu04151" "Il2rg,Spp1,Itgb5,Gng2,Bcl2l11,Casp9"
"F2r" "mmu04151" "Il4ra,Jak1,Itga5,Ppp2r1a,Ppp2r1b,Ppp2r5c,Myc,Cdk2,Cdk4,Ccne1,Trp53"
"F2r" "mmu04151" "Ifnar2,Mlst8,Eif4e2,Rps6,Ppp2r5d,Cdc37,Gys1,Pck2,Ywhae,Pik3cd"
"F2r" "mmu04151" "Lamb2,Tnxb,Ppp2r3d"
"F2r" "mmu04151" "Itga9,Mtor,Ccnd1,Bcl2l1"
"F2r" "mmu04151" "Gng10,Gngt2,Akt2,Them4"
"F2r" "mmu04151" "Tsc2,Rps6kb2"
"F2r" "mmu04151" "Rheb,Eif4e,Ppp2ca,Ppp2r2d,Ppp2r2a,Ppp2r3c,Ppp2r5e,Mtcp1,Ywhaq,Ywhah,Bcl2,Mcl1"
"F2r" "mmu04151" "Sgk3"
"F2r" "mmu04610" "Thbd,Procr"
"F2r" "mmu04610" "F2r,Pros1,Plat,C1ra,Cfh,Serping1,Clu,Vtn"
"F2r" "mmu04610" "Tfpi,Serpine1,Plau,Plaur"
"F2r" "mmu04610" "Cfb,C3,C1qa,C1qc"
"F2r" "mmu04611" "F2r,Gna13,Arhgef12,Rock1,Rock2,Ppp1cb,Ppp1r12a,Itpr1,Gnaq,Prkci,Rap1a,Gnai3,Pik3ca,Actg1,Itgb1,Akt3,Mapk1,Snap23"
"F2r" "mmu04611" "Arhgef1,Tln1,Gnai2,Adcy4,Prkaca,Actb,Akt1,Mapk3"
"F2r" "mmu04611" "Rhoa"
"F2r" "mmu04611" "Ppp1ca,Akt2,Vamp8"
"F2r" "mmu04611" "Ppp1cc,Gnas,Prkacb,Col1a1,Col1a2,Col3a1,Mapk14"
"F2r" "mmu04611" "Myl12b,Myl12a"
"F2r" "mmu04611" "Orai1,Apbb1ip,Adcy3,Pik3cd,Syk,Fcer1g"
"F2r" "mmu04611" "Itpr2,Plcb3,Lyn"
"F2r" "mmu04611" "Itpr3,Stim1,Adcy9,Pik3r1,Fyn,Ptgs1"
"F2r" "mmu04611" "Rap1b,Adcy7"
"F2r" "mmu04611" "Pik3r2"
"F2r" "mmu04611" "Vasp"
"F2r" "mmu04810" "F2r,Fgfr1,Fn1,Itgb1,Gng12,Ptk2,Crk,Crkl,Dock1,Sos1,Sos2,Kras,Pik3ca,Braf,Raf1,Map2k1,Mapk1,Arhgef12,Rac1,Pak2,Rock1,Rock2,Ppp1cb,Ppp1cc,Ppp1r12a,Pikfyve,Wasl,Nckap1,Abi2,Actg1,Rdx,Ssh2,Vcl,Apc"
"F2r" "mmu04810" "Cd14,Pik3cd,Map2k2,Pak4,Ppp1ca,Limk1,Arpc4,Pfn1,Iqgap3"
"F2r" "mmu04810" "Pdgfa,Pdgfrb,Itga7,Pip5k1a,Pip4k2c,Arpc1a"
"F2r" "mmu04810" "Itga5,Gna12,Vav2,Mapk3,Arhgef1,Git1,Slc9a1,Pip5k1c,Baiap2,Arpc1b,Actb,Pxn,Cfl1,Ssh3"
"F2r" "mmu04810" "Itga6,Itga9,Rras,Pik3r1,Araf,Ppp1r12b,Ppp1r12c,Myl9,Myl12b"
"F2r" "mmu04810" "Itgav,Gna13,Nras,Cdc42,Pip4k2a,Arpc5"
"F2r" "mmu04810" "Itgb5,Pik3r2"
"F2r" "mmu04810" "Rras2,Rhoa,Arpc5l,Arpc3,Arpc2,Cfl2"
"F2r" "mmu04810" "Mras,Arhgef6,Arhgef7,Pip4k2b,Limk2,Wasf2,Ssh1,Spata13"
"F2r" "mmu04810" "Vav3,Mylpf,Tmsb4x"
"F2r" "mmu04810" "Myl12a,Brk1"
"F2r" "mmu04810" "Cyfip1,Msn,Iqgap1,Actn4,Actn1,Myh9"
"F2r" "mmu04810" "Ezr,Gsn"
"F2r" "mmu05200" "Casp3,Gnb4,Ikbkg,Birc2,Tfg,Mapk9,Rb1,Smad2,Msh3"
"F2r" "mmu05200" "Casp9,Tcf7l2,Adcy7,Gng2,Ikbkb,Igf1,Smad3,Arnt"
"F2r" "mmu05200" "Appl1,Ctnnb1,Ctnna1,Apc,Gsk3b,Fzd1,Fzd5,F2r,Arhgef12,Rock1,Rock2,Gnai3,Ptger4,Gnas,Prkacb,Gng12,Lama4,Lamb1,Lamc1,Fn1,Itgb1,Ptk2,Pik3ca,Pten,Akt3,Chuk,Xiap,Traf6,Mdm2,Crk,Crkl,Gnaq,Kitl,Fgfr1,Sos1,Sos2,Kras,Braf,Raf1,Mapk1,Fos,Mmp2,Ncoa4,Tpr,Rassf1,Plcg1,Ralbp1,Cdc42,Rac1,Mapk8,Il6,Pias2,Tgfb3,Tgfbr1,Tgfbr2,Smad4,Hdac2,Fas,Tceb1,Cul2,Ep300,Hsp90aa1,Hsp90ab1,Hsp90b1"
"F2r" "mmu05200" "Axin1,Arhgef11,Cxcl12,Gnb1,Col4a1,Col4a2,Nfkb1,Traf4,Pdgfa,Pdgfrb,Map2k1,Ralb,E2f3,Cdk2,Ctbp2"
"F2r" "mmu05200" "Birc5,Stat1,Cdk4,Tpm3,E2f1,Cks1b,Cks2,Skp2,Ccne1,Hdac1,Mlh1,Msh2,Msh6,Rad51,Casp8,Fh1"
"F2r" "mmu05200" "Myc,Gna13,Itgav,Nfkbia,Ptgs2,Birc3,Traf3,Cbl,Cblb,Jak1,Stat3,Nras,Ccdc6,Hif1a"
"F2r" "mmu05200" "Ccnd1,Cycs"
"F2r" "mmu05200" "Fzd7,Dvl1,Plekhg5,Abl1,Araf,Jun,Jup"
"F2r" "mmu05200" "Dvl3,Gna12,Arhgef1,Gnai2,Ptger1,Adcy4,Prkaca,Akt1,Nfkb2,Rela,Trp53,Plcb3,Igf1r,Grb2,Mapk3,Ralgds,Rxra,Ppard,Pml,Rara,Fadd,Epas1,Crebbp,Slc2a1,Sufu"
"F2r" "mmu05200" "Dvl2,Gnb2,Traf2,Traf5,Bad,Gna11,Map2k2,Rxrb,Ctbp1,Bax,Tceb2,Egln2"
"F2r" "mmu05200" "Lpar6,Itga6,Pik3r1,Foxo1,Cdkn1b"
"F2r" "mmu05200" "Rhoa,Gnb5,Gng5,Gng10,Pik3r2,Akt2,Stat5b,Vegfb,Flt3l,Dapk2,Dapk3,Max,Tgfb1,Vhl,Rbx1,Egln1"
"F2r" "mmu05200" "Cxcr4,Adcy3,Pik3cd,Stat5a,Runx1,Cebpa,Csf2ra,Bid"
"F2r" "mmu05200" "Adcy9,Lamb2,Bcl2l1,Mtor"
"F2r" "mmu05200" "Gng11,Gngt2,Bcl2,Rala"
"F2r" "mmu05200" "Cdkn1a,Vegfa"
"F2r" "mmu05200" "Bcr"
"F2r" "mmu05200" "Pgf,Stk4,Bmp2"
"F2r" "mmu05200" "Smo"
"Hnf4a" "mmu04152" "Map3k7,Cab39,Prkaa1,Prkab2,Prkag2,Pfkfb2,Creb1,Creb3l2,Foxo1,Sirt1,Scd1,Ppp2ca,Ppp2cb,Ppp2r2a,Ppp2r3c,Ppp2r5e,Ppp2r5a,Rab2a,Rab10,Rab14,Insr,Pik3ca,Pik3r1,Pdpk1,Akt3,Rheb,Rps6kb1"
"Hnf4a" "mmu04152" "Stk11,Strada,Camkk2,Pfkl,G6pc3,Lipe,Srebf1,Fasn,Irs2,Akt1,Rptor,Akt1s1,Eif4ebp1"
"Hnf4a" "mmu04152" "Cab39l,Pfkp,Ppp2r2d"
"Hnf4a" "mmu04152" "Stradb,Foxo3,Igf1,Tsc2,Tsc1,Rps6kb2,Ulk1"
"Hnf4a" "mmu04152" "Adipor1,Crtc2"
"Hnf4a" "mmu04152" "Adipor2,Mtor"
"Hnf4a" "mmu04152" "Prkab1,Pfkm,Pck2,Creb3l1,Gys1,Acaca,Ppp2r5d,Rab8a,Rab11b,Pik3cd,Pik3r2"
"Hnf4a" "mmu04152" "Prkag1,Ccnd1,Ccna2,Hmgcr,Ppp2r1a,Ppp2r1b,Tbc1d1"
"Hnf4a" "mmu04152" "Pfkfb3,Eef2k,Eef2,Scd2,Cpt1a,Ppp2r5c"
"Hnf4a" "mmu04152" "Creb3"
"Hnf4a" "mmu04152" "Elavl1,Igf1r"
"Hnf4a" "mmu04152" "Mlycd,Akt2"
"Hnf4a" "mmu04152" "Ppp2r3d"
"Hnf4a" "mmu04152" "Ppp2r5b"
"Hnf4a" "mmu04152" "Cd36"
"Hnf4a" "mmu04950" "Col1a1,Lama5,Itga9,Npnt"
"Hnf4a" "mmu04950" "Col1a2"
"Hnf4a" "mmu04950" "Col4a1,Col4a2,Hspg2,Sdc1"
"Hnf4a" "mmu04950" "Col6a2,Col6a3,Hmmr"
"Hnf4a" "mmu04950" "Col6a1,Lama4,Thbs2"
"Hnf4a" "mmu04950" "Lama2,Agrn,Itga8,Cd47"
"Hnf4a" "mmu04950" "Lama3,Fn1,Itga7"
"Hnf4a" "mmu04950" "Lamb1,Lamc1,Itga3"
"Hnf4a" "mmu04950" "Lamb2,Thbs1,Tnc,Itga1"
"Hnf4a" "mmu04950" "Lamc2,Itgb3"
"Hnf4a" "mmu04950" "Comp,Itgb4"
"Hnf4a" "mmu04950" "Thbs3,Thbs4"
"Hnf4a" "mmu04950" "Spp1,Itga2b"
"Hnf4a" "mmu04950" "Tnxb"
"Hnf4a" "mmu04950" "Itga2,Itgb1"
"Hnf4a" "mmu04950" "Itgav"
"Hnf4a" "mmu04950" "Itgb5"
"Hnf4a" "mmu04950" "Sdc4"
"Hnf4a" "mmu04950" "Cd36"
"Npr1" "mmu00230" "Nudt9,Adprm,Prps1l3,Nme3,Dguok,Polr2g,Polr2j,Polr3gl,Pde6d"
"Npr1" "mmu00230" "Nudt5,Prps1,Gart,Adsl,Atic,Aprt,Impdh2,Nme6,Nme2,Nme1,Itpa,Nudt2,Gmps,Gmpr2,Guk1,Pkm,Rrm1,Rrm2,Polr1a,Polr1b,Polr1e,Polr2c,Polr2d,Polr2h,Polr3k,Polr3h,Pola1,Pola2,Prim1,Prim2,Pold1,Pold2,Pold3,Pole2,Pole3,Pole4,Dck,Ak2,Ntpcr"
"Npr1" "mmu00230" "Pgm2,Nt5c,Nme7,Entpd6,Nudt16,Polr2e,Polr2f,Polr2i,Polr2l,Polr3c,Polr1c,Polr1d,Prune,Adcy3,Ada"
"Npr1" "mmu00230" "Pgm1,Prps2,Ppat,Pfas,Paics,Nt5c3,Hprt,Rrm2b,Twistnb,Polr3f,Adss,Adk,Pnpt1,Papss1"
"Npr1" "mmu00230" "Nt5c2"
"Npr1" "mmu00230" "Nt5m,Impdh1"
"Npr1" "mmu00230" "Pnp,Pnp2,Polr3d"
"Npr1" "mmu00230" "Entpd1,Ak3,Pde8a"
"Npr1" "mmu00230" "Cant1,Pold4,Ak1"
"Npr1" "mmu00230" "Entpd4,Polr2a,Polr3a,Adcy4,Pde2a,Ampd3,Ampd2,Pde4a"
"Npr1" "mmu00230" "Entpd5,Polr2b,Polr3b,Polr3e,Hddc3"
"Npr1" "mmu00230" "Xdh"
"Npr1" "mmu00230" "Gda,Pde4b,Enpp4,Papss2"
"Npr1" "mmu00230" "Znrd1,Adcy7,Pde7a,Enpp1"
"Npr1" "mmu00230" "Adcy9,Pde7b"
"Npr1" "mmu04022" "Gnaq,Ppp3ca,Ppp3cb,Ppp3r1,Mef2a,Mef2c,Nfatc3,Atp2b1,Atp2b4,Itpr1,Atp2a2,Rock1,Rock2,Ppp1r12a,Ppp1cb,Ppp1cc,Calm2,Myl9,Adcy9,Gnai3,Insr,Pik3ca,Pik3r1,Akt3,Adrb2,Creb1,Atf2,Creb3l2,Mapk1"
"Npr1" "mmu04022" "Gna11,Calm3,Irs2,Akt1,Atf6b,Bad,Map2k2"
"Npr1" "mmu04022" "Gna12,Gtf2ird1,Adcy3,Gnai2,Pik3cd,Vdac1,Ppif"
"Npr1" "mmu04022" "Gna13,Srf,Atp1a1,Slc25a4,Slc25a5,Atf4,Vasp,Raf1,Map2k1"
"Npr1" "mmu04022" "Ppp3cc,Atp1b3,Rhoa,Calm1,Vdac2,Vdac3"
"Npr1" "mmu04022" "Mef2d,Nfatc1,Gtf2i,Plcb3,Itpr2,Itpr3,Adcy4,Pde2a,Mapk3"
"Npr1" "mmu04022" "Atp1b1"
"Npr1" "mmu04022" "Fxyd2"
"Npr1" "mmu04022" "Rgs2,Adcy7,Creb3"
"Npr1" "mmu04022" "Ppp1ca,Calml4,Akt2"
"Npr1" "mmu04022" "Pik3r2,Creb3l1"
"Npr1" "mmu04024" "Gnas,Gnai3,Camk2d,Camk2g,Mapk8,Rap1a,Vav3,Rac1,Pik3ca,Akt3,Braf,Raf1,Map2k1,Mapk1,Prkacb,Ppp1cb,Ppp1cc,Creb1,Creb3l2,Ep300,Fos,Nfkb1,F2r,Rock1,Rock2,Ppp1r12a,Atp2b1,Pde4b,Atp2a2"
"Npr1" "mmu04024" "Adrb2,Adcy9,Rras,Pld1,Mllt4,Pik3r1,Myl9,Atp1b1,Fxyd1,Atp2b4"
"Npr1" "mmu04024" "Gnai2,Adcy4,Calm3,Vav2,Akt1,Map2k2,Mapk3,Prkaca,Rela,Bad,Lipe,Slc9a1,Orai1"
"Npr1" "mmu04024" "Adcy3,Pik3cd,Fxyd2"
"Npr1" "mmu04024" "Adcy7,Creb3"
"Npr1" "mmu04024" "Calm1,Calm2,Rras2,Mapk9,Rap1b,Rhoa,Atp1b3"
"Npr1" "mmu04024" "Calml4,Akt2,Ppp1ca"
"Npr1" "mmu04024" "Abcc4"
"Npr1" "mmu04024" "Pld2,Crebbp,Jun,Nfatc1"
"Npr1" "mmu04024" "Pik3r2,Creb3l1,Acox3"
"Npr1" "mmu04024" "Nfkbia,Atp1a1"
"Npr1" "mmu04024" "Acox1,Pde4a"
"Npr1" "mmu04270" "Gnaq,Calm2,Itpr1,Braf,Raf1,Map2k1,Mapk1,Cald1,Ppp1cb,Ppp1cc,Ppp1r12a,Gna13,Arhgef12,Arhgef11,Rock1,Rock2,Gnas,Prkacb"
"Npr1" "mmu04270" "Gna11"
"Npr1" "mmu04270" "Pla2g12a"
"Npr1" "mmu04270" "Pla2g6,Calm3,Map2k2,Mapk3,Gna12,Arhgef1,Adcy3,Adcy4,Prkaca"
"Npr1" "mmu04270" "Calm1,Rhoa"
"Npr1" "mmu04270" "Calml4,Ppp1ca"
"Npr1" "mmu04270" "Myl6,Myl9,Araf,Acta2,Ppp1r12c"
"Npr1" "mmu04270" "Plcb3"
"Npr1" "mmu04270" "Itpr2,Itpr3,Ppp1r12b,Ramp2,Adcy9"
"Npr1" "mmu04270" "Prkcd,Adcy7"
"Npr1" "mmu04921" "Gnaq,Kras,Raf1,Mapk1,Fos,Mef2c,Itpr1,Calm2,Ppp3ca,Ppp3cb,Ppp3r1,Nfatc3,Rcan1,Prkaa1,Prkab2,Camk2d,Camk2g,Myl9,Actg1,Rock1,Rock2,Ppp1cb,Ppp1cc,Ppp1r12a,Gnas,Prkacb,Gnai3,Pik3ca,Pik3r1"
"Npr1" "mmu04921" "Nras,Ptgs2"
"Npr1" "mmu04921" "Map2k1,Elk1"
"Npr1" "mmu04921" "Map2k2,Eef2k,Eef2,Calm3,Camkk2,Adcy3,Prkaca,Gnai2,Pik3cd"
"Npr1" "mmu04921" "Mapk3,Mapk7,Ppp1r12c,Adcy4"
"Npr1" "mmu04921" "Map2k5,Pik3r2"
"Npr1" "mmu04921" "Jun,Cd38,Itpr2,Itpr3,Prkag2,Rhoa,Ppp1r12b,Adcy9"
"Npr1" "mmu04921" "Ccnd1,Calm1,Prkag1"
"Npr1" "mmu04921" "Plcb3,Nfatc1,Actb"
"Npr1" "mmu04921" "Cacnb3,Prkab1"
"Npr1" "mmu04921" "Calml4,Ppp1ca"
"Npr1" "mmu04921" "Ppp3cc"
"Npr1" "mmu04921" "Rgs2,Adcy7"
"Npr1" "mmu04921" "Camk1,Myl6,Cdkn1a"
"Npr1" "mmu04923" "Adrb2,Adcy9,Mgll,Fabp4,Pik3r1,Ptgs1"
"Npr1" "mmu04923" "Gnas,Prkacb,Insr,Pik3ca,Akt3,Gnai3"
"Npr1" "mmu04923" "Adcy3,Irs2,Pik3cd"
"Npr1" "mmu04923" "Adcy4,Prkaca,Lipe,Pnpla2,Akt1,Gnai2"
"Npr1" "mmu04923" "Adcy7"
"Npr1" "mmu04923" "Abhd5"
"Npr1" "mmu04923" "Pik3r2,Akt2"
"Npr1" "mmu04923" "Pla2g16"
"Npr1" "mmu04923" "Ptgs2"
"Npr1" "mmu04924" "Adrb2,Itpr2,Itpr3,Ace"
"Npr1" "mmu04924" "Aqp1,Ptger4,Gnas,Prkacb,Creb1,Gnai3,Gnaq,Itpr1,Ppp3ca,Ppp3cb,Ppp3r1"
"Npr1" "mmu04924" "Prkaca,Gnai2,Orai1,Calm3"
"Npr1" "mmu04924" "Plcb3"
"Npr1" "mmu04924" "Calm1"
"Npr1" "mmu04924" "Calm2,Ppp3cc"
"Npr1" "mmu04924" "Calml4"
"Npr1" "mmu04924" "Ctsb"
"Npr1" "mmu04925" "Gnaq,Itpr1,Prkd3,Creb1,Atf2,Atf4,Creb3l2,Camk2g,Nr4a2,Nr4a1"
"Npr1" "mmu04925" "Gna11,Atf6b,Calm3,Scarb1,Prkaca"
"Npr1" "mmu04925" "Plcb3,Itpr3,Prkd2,Lipe,Adcy4,Pde2a"
"Npr1" "mmu04925" "Itpr2,Creb3l1"
"Npr1" "mmu04925" "Creb3,Adcy7"
"Npr1" "mmu04925" "Atf1,Calm1,Calm2"
"Npr1" "mmu04925" "Daglb,Orai1,Adcy3"
"Npr1" "mmu04925" "Calml4,Camk1"
"Npr1" "mmu04925" "Camk2d,Gnas,Prkacb"
"Npr1" "mmu04925" "Ldlr,Adcy9"
"Npr2" "mmu00230" "Nudt9,Adprm,Prps1l3,Nme3,Dguok,Polr2g,Polr2j,Polr3gl,Pde6d"
"Npr2" "mmu00230" "Nudt5,Prps1,Gart,Adsl,Atic,Aprt,Impdh2,Nme6,Nme2,Nme1,Itpa,Nudt2,Gmps,Gmpr2,Guk1,Pkm,Rrm1,Rrm2,Polr1a,Polr1b,Polr1e,Polr2c,Polr2d,Polr2h,Polr3k,Polr3h,Pola1,Pola2,Prim1,Prim2,Pold1,Pold2,Pold3,Pole2,Pole3,Pole4,Dck,Ak2,Ntpcr"
"Npr2" "mmu00230" "Pgm2,Nt5c,Nme7,Entpd6,Nudt16,Polr2e,Polr2f,Polr2i,Polr2l,Polr3c,Polr1c,Polr1d,Prune,Adcy3,Ada"
"Npr2" "mmu00230" "Pgm1,Prps2,Ppat,Pfas,Paics,Nt5c3,Hprt,Rrm2b,Twistnb,Polr3f,Adss,Adk,Pnpt1,Papss1"
"Npr2" "mmu00230" "Nt5c2"
"Npr2" "mmu00230" "Nt5m,Impdh1"
"Npr2" "mmu00230" "Pnp,Pnp2,Polr3d"
"Npr2" "mmu00230" "Entpd1,Ak3,Pde8a"
"Npr2" "mmu00230" "Cant1,Pold4,Ak1"
"Npr2" "mmu00230" "Entpd4,Polr2a,Polr3a,Adcy4,Pde2a,Ampd3,Ampd2,Pde4a"
"Npr2" "mmu00230" "Entpd5,Polr2b,Polr3b,Polr3e,Hddc3"
"Npr2" "mmu00230" "Xdh"
"Npr2" "mmu00230" "Gda,Pde4b,Enpp4,Papss2"
"Npr2" "mmu00230" "Znrd1,Adcy7,Pde7a,Enpp1"
"Npr2" "mmu00230" "Adcy9,Pde7b"
"Npr2" "mmu04022" "Gnaq,Ppp3ca,Ppp3cb,Ppp3r1,Mef2a,Mef2c,Nfatc3,Atp2b1,Atp2b4,Itpr1,Atp2a2,Rock1,Rock2,Ppp1r12a,Ppp1cb,Ppp1cc,Calm2,Myl9,Adcy9,Gnai3,Insr,Pik3ca,Pik3r1,Akt3,Adrb2,Creb1,Atf2,Creb3l2,Mapk1"
"Npr2" "mmu04022" "Gna11,Calm3,Irs2,Akt1,Atf6b,Bad,Map2k2"
"Npr2" "mmu04022" "Gna12,Gtf2ird1,Adcy3,Gnai2,Pik3cd,Vdac1,Ppif"
"Npr2" "mmu04022" "Gna13,Srf,Atp1a1,Slc25a4,Slc25a5,Atf4,Vasp,Raf1,Map2k1"
"Npr2" "mmu04022" "Ppp3cc,Atp1b3,Rhoa,Calm1,Vdac2,Vdac3"
"Npr2" "mmu04022" "Mef2d,Nfatc1,Gtf2i,Plcb3,Itpr2,Itpr3,Adcy4,Pde2a,Mapk3"
"Npr2" "mmu04022" "Atp1b1"
"Npr2" "mmu04022" "Fxyd2"
"Npr2" "mmu04022" "Rgs2,Adcy7,Creb3"
"Npr2" "mmu04022" "Ppp1ca,Calml4,Akt2"
"Npr2" "mmu04022" "Pik3r2,Creb3l1"
"Npr2" "mmu04270" "Gnaq,Calm2,Itpr1,Braf,Raf1,Map2k1,Mapk1,Cald1,Ppp1cb,Ppp1cc,Ppp1r12a,Gna13,Arhgef12,Arhgef11,Rock1,Rock2,Gnas,Prkacb"
"Npr2" "mmu04270" "Gna11"
"Npr2" "mmu04270" "Pla2g12a"
"Npr2" "mmu04270" "Pla2g6,Calm3,Map2k2,Mapk3,Gna12,Arhgef1,Adcy3,Adcy4,Prkaca"
"Npr2" "mmu04270" "Calm1,Rhoa"
"Npr2" "mmu04270" "Calml4,Ppp1ca"
"Npr2" "mmu04270" "Myl6,Myl9,Araf,Acta2,Ppp1r12c"
"Npr2" "mmu04270" "Plcb3"
"Npr2" "mmu04270" "Itpr2,Itpr3,Ppp1r12b,Ramp2,Adcy9"
"Npr2" "mmu04270" "Prkcd,Adcy7"
