"receptor" "pathway_id" "genes_in_cluster"
"Il21r" "mmu04060" "Cxcl16,Ccl5,Cxcr4,Csf2ra"
"Il21r" "mmu04060" "Pdgfd,Vegfc,Ifngr1,Tgfbr2,Bmpr2"
"Il21r" "mmu04060" "Tnfsf9,Il3ra,Crlf2"
"Il21r" "mmu04630" "Il6,Jak2,Socs5,Mcl1"
"Il21r" "mmu04630" "Il3ra,Crlf2,Socs1"
"Il21r" "mmu04630" "Ifngr1,Stam,Sos2,Pik3r1"
"Il21r" "mmu04630" "Lifr,Ghr,Fhl1"
"Il21r" "mmu04630" "Jak3,Stat1,Stat2,Irf9"
"Il21r" "mmu04630" "Cish,Ccnd3,Cdkn1a,Pias4"
"Il21r" "mmu04630" "Socs4,Ccnd2,Ep300,Pias2,Ptpn11,Sos1,Pik3r3,Akt3"
"Il21r" "mmu05321" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"Il2ra" "mmu04060" "Cxcl1,Cxcl10,Il6,Tnfrsf10b"
"Il2ra" "mmu04060" "Cxcl2,Ccl2,Ccl4,Ccl3,Ccl7,Ccl8,Ccl9,Il1b,Il17ra"
"Il2ra" "mmu04060" "Cxcl12,Osmr,Acvr1b,Il1r1"
"Il2ra" "mmu04060" "Cxcl16,Ccl5,Cxcr4,Csf2ra"
"Il2ra" "mmu04060" "Pdgfd,Vegfc,Ifngr1,Tgfbr2,Bmpr2"
"Il2ra" "mmu04060" "Tnfsf9,Il3ra,Crlf2"
"Il2ra" "mmu04144" "Tgfbr2,Smurf2,Epn2,Fam21,Asap2,Asap1,Cyth3"
"Il2ra" "mmu04144" "Zfyve16,Vps37a,Vps4b"
"Il2ra" "mmu04144" "Zfyve9,Stam,Snx1"
"Il2ra" "mmu04144" "Pml,Pip5k1c,Mvb12b,H2-T23,Git1,Acap3,Agap3,Iqsec2,Iqsec1"
"Il2ra" "mmu04144" "Smad2,Arpc2,Vps26a,Rhoa,Rab11a"
"Il2ra" "mmu04144" "Igf1r,Cbl,Arfgef2"
"Il2ra" "mmu04144" "Dnm2,H2-T24,Ehd1"
"Il2ra" "mmu04144" "Pip5k1a,Cltc,Nedd4,Itch,F2r,Hspa8,A230046K03Rik,Capza1,Usp8,Rab7,Pdcd6ip,Eea1,Rab5a,Rabep1,Rab10,Kif5b,Acap2,Arfgef1"
"Il2ra" "mmu04144" "Pld2,Eps15l1,Wipf1,Git2"
"Il2ra" "mmu04144" "Pld1,Eps15,Chmp3,Igf2r,Rab5b,Rab11fip2,Smap1"
"Il2ra" "mmu04144" "Ap2a2,Ap2b1,Gbf1"
"Il2ra" "mmu04144" "Ap2a1,Arpc1b,H2-L"
"Il2ra" "mmu04144" "Ap2m1,Grk6,Arfgap2,Arf1"
"Il2ra" "mmu04144" "Ap2s1,Bin1,Epn1,Hgs,Mvb12a,Vps37b,H2-Q7,H2-T9,H2-T10,Pard6a,Arf5"
"Il2ra" "mmu04144" "Ehd2,Arrb1,Wasl"
"Il2ra" "mmu04144" "Mdm2,Cav1,Cav2,Prkci"
"Il2ra" "mmu04144" "Sh3kbp1,Arpc4,Capzb,Snf8"
"Il2ra" "mmu04144" "Spg20,Rab11fip3,Agap1"
"Il2ra" "mmu04144" "Arpc5,Capza2,Vps36,Chmp2b,2610002M06Rik,Chmp5,Snx2,Snx6,Snx4,Cdc42"
"Il2ra" "mmu04144" "Arpc5l,Stambp,Vps45"
"Il2ra" "mmu04144" "Hspa1l,Hspa1a,Hspa1b"
"Il2ra" "mmu04144" "Chmp2a,Rufy1,Rab8a,Arfgap3"
"Il2ra" "mmu04144" "H2-Q1,Gm11127,Gm7030"
"Il2ra" "mmu04144" "H2-D1,H2-K1,H2-Q4"
"Il2ra" "mmu04151" "Fgf1,Ghr,Lama2,Vtn"
"Il2ra" "mmu04151" "Pdgfd,Vegfc,Insr,Sos1,Lama4,Lamb1,Lamc1,Itga1,Ptk2,F2r,Pdpk1,Akt3,Pten,Ppp2r3a,Phlpp2,Gsk3b,Rbl2,Creb1,Atf2,Creb3l2,Pik3r1"
"Il2ra" "mmu04151" "Kitl,Map2k1,Il6,Jak2,Sgk1,Atf4,Nfkb1"
"Il2ra" "mmu04151" "Egfr,Col1a1,Col1a2,Col6a2,Col6a1,Col6a3,Thbs2,Thbs3,Fn1,Lpar1"
"Il2ra" "mmu04151" "Igf1r,Tsc1,Foxo3"
"Il2ra" "mmu04151" "Tek,Sos2,Jak1,Itga6,Pkn2"
"Il2ra" "mmu04151" "Kras,Mapk1,Rac1,Itgb1,Gng12,Prkaa1,Ppp2ca,Ppp2cb,Ppp2r5e,Hsp90aa1,Hsp90ab1,Ywhaz,Ywhaq"
"Il2ra" "mmu04151" "Map2k2,Il3ra,Eif4ebp1,Pck2,G6pc3,Bad,Atf6b,Pik3cd"
"Il2ra" "mmu04151" "Mapk3,Lamb2,Rps6kb2"
"Il2ra" "mmu04151" "Tlr4,Rps6kb1,Hsp90b1,Chuk"
"Il2ra" "mmu04151" "Il4ra,Itga5,Ddit4"
"Il2ra" "mmu04151" "Jak3,Stk11,Pkn1,Rxra,Rela"
"Il2ra" "mmu04151" "Gnb2,Crtc2,Cdkn1a,Ccnd3,Nr4a1"
"Il2ra" "mmu04151" "Rheb,Mcl1,Mdm2"
"Il2ra" "mmu04151" "Mtor,Ppp2r5a,Phlpp1"
"Il2ra" "mmu04151" "Rptor,Akt1,Ppp2r1a,Ppp2r5d"
"Il2ra" "mmu04630" "Il6,Jak2,Socs5,Mcl1"
"Il2ra" "mmu04630" "Il3ra,Crlf2,Socs1"
"Il2ra" "mmu04630" "Ifngr1,Stam,Sos2,Pik3r1"
"Il2ra" "mmu04630" "Lifr,Ghr,Fhl1"
"Il2ra" "mmu04630" "Jak3,Stat1,Stat2,Irf9"
"Il2ra" "mmu04630" "Cish,Ccnd3,Cdkn1a,Pias4"
"Il2ra" "mmu04630" "Socs4,Ccnd2,Ep300,Pias2,Ptpn11,Sos1,Pik3r3,Akt3"
"Il2ra" "mmu04640" "Flt3l,Il11ra1,Itga2b"
"Il2ra" "mmu04640" "Cd34,Cd55,Itga6"
"Il2ra" "mmu05162" "Fyn,Irak1,Ifngr1"
"Il2ra" "mmu05162" "Pik3r1,Pik3r3,Akt3,Gsk3b,Map3k7,Tab2,Csnk2a1,Ccnd2,Hspa8,Eif2ak3"
"Il2ra" "mmu05162" "Pik3cd,Stat5a,Nfkbib"
"Il2ra" "mmu05162" "Jak3,Irf7,Oas1a,Oas1g"
"Il2ra" "mmu05162" "Stat3,Ifih1,Eif2ak2"
"Il2ra" "mmu05162" "Ddx58,Stat1,Stat2,Irf9,Oas2,Adar"
"Il2ra" "mmu05162" "Myd88,Nfkb1,Jak2"
"Il2ra" "mmu05162" "Nfkbia,Tnfaip3,Il6"
"Il2ra" "mmu05162" "Hspa1l,Hspa1a,Hspa1b"
"Il2ra" "mmu05166" "Nrp1,Ccnd2,Ppp3ca,Nfatc3,Gsk3b,Ctnnb1,Apc,Dlg1,Pik3r3,Akt3,Map3k3,Adcy6,Prkacb,Atf2,Ep300,Smad4"
"Il2ra" "mmu05166" "Vcam1,Xpo1,Ppp3cb,Ppp3r1,Canx,Kras,Cdc27,Map2k4,Creb1,Atm,Atr,Mapk8"
"Il2ra" "mmu05166" "Icam1,Cdkn1a,Il6,Atf4,Bax"
"Il2ra" "mmu05166" "Myc,Rela,Relb,Nfkb2,Srf"
"Il2ra" "mmu05166" "Ranbp3,Stat5a,Pold1,Pold2"
"Il2ra" "mmu05166" "Ran,Ranbp1,Mad2l1,Bub1b,Bub3,Cdc20,Pold3,Pole2,Pole4,Cdk4,E2f1,Mybl2,Ccnb2"
"Il2ra" "mmu05166" "H2-Q1,Gm11127,Gm7030"
"Il2ra" "mmu05166" "H2-Q7,H2-T9,H2-T10,Pold4,Dvl2,Msx1"
"Il2ra" "mmu05166" "H2-Q8,H2-T23,Jak3,Tnfrsf1a"
"Il2ra" "mmu05166" "H2-D1,H2-K1,H2-Q4"
"Il2ra" "mmu05166" "Calr,Anapc4,Cdc16,Chek2"
"Il2ra" "mmu05166" "Nfatc4,Tspo,Tcf3"
"Il2ra" "mmu05166" "Vdac1,Vdac2,Anapc7,Cdc23,Pole3,Cdkn2c"
"Il2ra" "mmu05166" "Slc25a4,Slc25a5,Pcna,Ccnd1"
"Il2ra" "mmu05166" "Anapc2,Ccnd3,Akt1,Ltbr"
"Il2ra" "mmu05166" "Anapc10,Chuk,Nfyb,Atf1"
"Il2ra" "mmu05166" "Fzd4,Pik3r1,Jun,Fos,Egr1,Atf3,Kat2b,Tgfbr2"
"Il2ra" "mmu05166" "Dvl3,Adcy4,Crtc1"
"Il2ra" "mmu05166" "Dvl1,Crtc2,Crtc3"
"Il2ra" "mmu05166" "Pik3cd,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"Il2ra" "mmu05166" "Il1r1,Nfkb1,Ets1"
"Il7r" "mmu04060" "Cxcl1,Cxcl10,Il6,Tnfrsf10b"
"Il7r" "mmu04060" "Cxcl2,Ccl2,Ccl4,Ccl3,Ccl7,Ccl8,Ccl9,Il1b,Il17ra"
"Il7r" "mmu04060" "Cxcl12,Osmr,Acvr1b,Il1r1"
"Il7r" "mmu04060" "Cxcl16,Ccl5,Cxcr4,Csf2ra"
"Il7r" "mmu04060" "Pdgfd,Vegfc,Ifngr1,Tgfbr2,Bmpr2"
"Il7r" "mmu04060" "Tnfsf9,Il3ra,Crlf2"
"Il7r" "mmu04068" "Tgfbr1,Pik3ca,Kras"
"Il7r" "mmu04068" "Tgfbr2,Pik3r1,Foxo1,Cat"
"Il7r" "mmu04068" "Smad4,Setd7,Ep300,Usp7,Insr,Pdpk1,Pten,Akt3,Sos1,Braf,Rbl2,Gabarapl1,Atm"
"Il7r" "mmu04068" "Smad2,Prkaa1,Prkab2,Nlk,Mapk9"
"Il7r" "mmu04068" "Prkag1,Skp2,Ccnb1,Ccnb2,Plk1"
"Il7r" "mmu04068" "Mdm2,Sirt1,Mapk8,Homer1,Il6"
"Il7r" "mmu04068" "Crebbp,Igf1r,Foxo3"
"Il7r" "mmu04068" "Pik3cd,Map2k2,Pck2,G6pc3"
"Il7r" "mmu04068" "Pik3r3,Mapk1,S1pr1"
"Il7r" "mmu04068" "Sgk1,Stat3,Map2k1,Plk2"
"Il7r" "mmu04068" "Cdk2,Prmt1,Plk4"
"Il7r" "mmu04151" "Fgf1,Ghr,Lama2,Vtn"
"Il7r" "mmu04151" "Pdgfd,Vegfc,Insr,Sos1,Lama4,Lamb1,Lamc1,Itga1,Ptk2,F2r,Pdpk1,Akt3,Pten,Ppp2r3a,Phlpp2,Gsk3b,Rbl2,Creb1,Atf2,Creb3l2,Pik3r1"
"Il7r" "mmu04151" "Kitl,Map2k1,Il6,Jak2,Sgk1,Atf4,Nfkb1"
"Il7r" "mmu04151" "Egfr,Col1a1,Col1a2,Col6a2,Col6a1,Col6a3,Thbs2,Thbs3,Fn1,Lpar1"
"Il7r" "mmu04151" "Igf1r,Tsc1,Foxo3"
"Il7r" "mmu04151" "Tek,Sos2,Jak1,Itga6,Pkn2"
"Il7r" "mmu04151" "Kras,Mapk1,Rac1,Itgb1,Gng12,Prkaa1,Ppp2ca,Ppp2cb,Ppp2r5e,Hsp90aa1,Hsp90ab1,Ywhaz,Ywhaq"
"Il7r" "mmu04151" "Map2k2,Il3ra,Eif4ebp1,Pck2,G6pc3,Bad,Atf6b,Pik3cd"
"Il7r" "mmu04151" "Mapk3,Lamb2,Rps6kb2"
"Il7r" "mmu04151" "Tlr4,Rps6kb1,Hsp90b1,Chuk"
"Il7r" "mmu04151" "Il4ra,Itga5,Ddit4"
"Il7r" "mmu04151" "Jak3,Stk11,Pkn1,Rxra,Rela"
"Il7r" "mmu04151" "Gnb2,Crtc2,Cdkn1a,Ccnd3,Nr4a1"
"Il7r" "mmu04151" "Rheb,Mcl1,Mdm2"
"Il7r" "mmu04151" "Mtor,Ppp2r5a,Phlpp1"
"Il7r" "mmu04151" "Rptor,Akt1,Ppp2r1a,Ppp2r5d"
"Il7r" "mmu04630" "Il6,Jak2,Socs5,Mcl1"
"Il7r" "mmu04630" "Il3ra,Crlf2,Socs1"
"Il7r" "mmu04630" "Ifngr1,Stam,Sos2,Pik3r1"
"Il7r" "mmu04630" "Lifr,Ghr,Fhl1"
"Il7r" "mmu04630" "Jak3,Stat1,Stat2,Irf9"
"Il7r" "mmu04630" "Cish,Ccnd3,Cdkn1a,Pias4"
"Il7r" "mmu04630" "Socs4,Ccnd2,Ep300,Pias2,Ptpn11,Sos1,Pik3r3,Akt3"
"Il7r" "mmu04640" "Flt3l,Il11ra1,Itga2b"
"Il7r" "mmu04640" "Cd34,Cd55,Itga6"
"Il7r" "mmu05340" "Tap1,Tap2,Orai1,Jak3"
"Il9r" "mmu04060" "Cxcl1,Cxcl10,Il6,Tnfrsf10b"
"Il9r" "mmu04060" "Cxcl2,Ccl2,Ccl4,Ccl3,Ccl7,Ccl8,Ccl9,Il1b,Il17ra"
"Il9r" "mmu04060" "Cxcl12,Osmr,Acvr1b,Il1r1"
"Il9r" "mmu04060" "Cxcl16,Ccl5,Cxcr4,Csf2ra"
"Il9r" "mmu04060" "Pdgfd,Vegfc,Ifngr1,Tgfbr2,Bmpr2"
"Il9r" "mmu04060" "Tnfsf9,Il3ra,Crlf2"
"Il9r" "mmu04630" "Il6,Jak2,Socs5,Mcl1"
"Il9r" "mmu04630" "Il3ra,Crlf2,Socs1"
"Il9r" "mmu04630" "Ifngr1,Stam,Sos2,Pik3r1"
"Il9r" "mmu04630" "Lifr,Ghr,Fhl1"
"Il9r" "mmu04630" "Jak3,Stat1,Stat2,Irf9"
"Il9r" "mmu04630" "Cish,Ccnd3,Cdkn1a,Pias4"
"Il9r" "mmu04630" "Socs4,Ccnd2,Ep300,Pias2,Ptpn11,Sos1,Pik3r3,Akt3"
"Il9r" "mmu04640" "Flt3l,Il11ra1,Itga2b"
"Il9r" "mmu04640" "Cd34,Cd55,Itga6"
"Acvr1c" "mmu04350" "Nbl1,Tgfb2,Bmpr1a"
"Acvr1c" "mmu04350" "Thbs1,Bmpr2,Acvr1,Smad5,Smad4,Ep300,Sp1,Cul1"
"Acvr1c" "mmu04350" "Bmp5,Acvr2a,Rock1"
"Acvr1c" "mmu04350" "Skp1a,Mapk1,Ppp2ca,Ppp2cb,Rps6kb1"
"Acvr1c" "mmu04550" "Jak2,Klf4,Map2k1,Acvr2a,Skil,Rif1"
"Acvr1c" "mmu04550" "Jak3,Stat3,Acvr1b"
"Acvr1c" "mmu04550" "Map2k2,Id3,Dvl2"
"Acvr1c" "mmu04550" "Mapk1,Pik3r3,Akt3,Bmpr2,Smad5,Smad4,Gsk3b,Apc,Ctnnb1,Kras,Smarcad1,Kat6a,Setdb1,Pcgf3,Bmi1"
"Acvr1c" "mmu04550" "Acvr1,Fzd1,Fzd5"
"Acvr1c" "mmu04550" "Fzd7,Fzd8,Tcf3"
"Acvr1c" "mmu04550" "Dvl3,Igf1r,Rest"
"Adipor1" "mmu04152" "Map3k7,Cab39,Prkaa1,Creb1,Creb3l2,Ppp2ca,Ppp2cb,Ppp2r3a,Ppp2r5e,Rab2a,Rab10,Rab14,Insr,Pik3r3,Pdpk1,Akt3,Rps6kb1"
"Adipor1" "mmu04152" "Stk11,Eef2k,Lipe,Srebf1,Cpt1c,Akt1s1"
"Adipor1" "mmu04152" "Cab39l,Ppp2r3c,Rheb"
"Adipor1" "mmu04152" "Strada,G6pc3,Pck2,Pik3cd,Eif4ebp1"
"Adipor1" "mmu04152" "Prkab1,Ppp2r1a,Ppp2r5d"
"Adipor1" "mmu04152" "Pfkfb2,Foxo1,Pik3r1"
"Adipor1" "mmu04152" "Pfkm,Rab11b,Pik3r2,Akt2"
"Adipor1" "mmu04152" "Eef2,Acaca,Akt1,Mtor,Rptor"
"Adipor1" "mmu04152" "Foxo3,Ppp2r5b,Igf1r"
"Adipor1" "mmu04211" "Insr,Pik3r1,Pik3r3,Akt3,Adcy6,Prkacb,Creb1,Atf2,Creb3l2,Ehmt1,Rb1cc1"
"Adipor1" "mmu04211" "Igf1,Adcy7,Sesn1"
"Adipor1" "mmu04211" "Irs2,Bax,Rela,Sesn2"
"Adipor1" "mmu04211" "Kras,Pik3ca,Rps6kb1,Appl1,Prkaa1"
"Adipor1" "mmu04211" "Akt1,Rptor,Prkab1"
"Adipor1" "mmu04211" "Adcy4,Foxo3,Tsc1"
"Adipor1" "mmu04211" "Adcy9,Mtor,Adipor2"
"Adipor1" "mmu04211" "Atf4,Sirt1,Nfkb1"
"Adipor1" "mmu04211" "Atf6b,Ehmt2,Akt1s1,Eif4ebp1,Stk11"
"Adipor1" "mmu04211" "Atg5,Rheb,Eif4e"
"Adipor1" "mmu04920" "Mapk8,Chuk,Acsl4,Acsl3"
"Adipor1" "mmu04920" "Nfkbib,Nfkbie,Pck2,G6pc3"
"Adipor1" "mmu04920" "Nfkb1,Jak2,Slc2a1"
"Adipor1" "mmu04932" "Il6,Socs3,Nfkb1,Atf4"
"Adipor1" "mmu04932" "Tnfrsf1a,Rela,Irs2"
"Adipor1" "mmu04932" "Insr,Pik3r1,Akt3,Gsk3b,Prkaa1,Rac1,Itch,Eif2ak3"
"Adipor1" "mmu04932" "Pik3cd,Nr1h3,Cebpa,Ndufa2,Ndufa7,Ndufa11,Ndufa13,Ndufb7,Ndufs7,Ndufc2,Uqcrq,Uqcr10,Cox6a1,Cox7c,Cox8a"
"Adipor1" "mmu04932" "Pik3r2,Akt2,Cox7a2l"
"Adipor1" "mmu04932" "Akt1,Rxra,Map3k11"
"Adipor1" "mmu04932" "Mlxip,Adipor1,Ern1"
"Adipor1" "mmu04932" "Prkag1,Cycs,Ndufa4,Ndufb6,Ndufs4,Sdhd,Cox7a2,Cox7b"
"Adipor1" "mmu04932" "Eif2s1,Ndufs1,Sdha,Uqcrc2"
"Adipor1" "mmu04932" "Bax,Ndufv1,Cyc1"
"Adipor1" "mmu04932" "Ndufv2,Ndufa10,Ndufab1,Ndufa12,Ndufb2,Ndufb8,Ndufb9,Ndufb10,Ndufs2,Ndufs3,Ndufs6,Cox5b"
"Adipor1" "mmu04932" "Ndufa5,Ndufa6,Ndufb4,Ndufb5,Ndufc1,Uqcrh,Cox4i1,Cox6c"
"Adipor1" "mmu04932" "Ndufa8,Sdhc,Cox5a,Cox6b1"
"Adipor1" "mmu04932" "Ndufa9,Sdhb,Uqcrb"
"Adipor1" "mmu04932" "Ndufb11,Ndufs5,Ndufs8"
"H2-Aa" "mmu04145" "Vamp3,Stx12,Pik3c3,Dync1i2"
"H2-Aa" "mmu04145" "H2-Q7,H2-T23,H2-T9,H2-T10,Hgs,Atp6v0c,Tap1,Tap2"
"H2-Aa" "mmu04145" "H2-D1,H2-K1,H2-Q4"
"H2-Aa" "mmu04145" "H2-Aa,H2-Eb1,H2-DMb1,Atp6v0d1,Ctss,Fcgr3"
"H2-Aa" "mmu04145" "H2-Ab1,H2-DMa,Sec61b,Cyba"
"H2-Aa" "mmu04145" "Rab5a,Rab5b,Eea1,Rab7,Dync1li2,Canx,Itgb1,Rac1"
"H2-Aa" "mmu04145" "Atp6v1b2,Atp6v1f,Atp6v1g1,Atp6v0b"
"H2-Aa" "mmu04145" "Atp6v1d,Atp6v1e1,Atp6v0e"
"H2-Aa" "mmu04145" "Tuba1a,Tuba1c,Tuba1b,Tubb4b,Tubb6,Tubb5"
"H2-Aa" "mmu04145" "C1ra,Colec12,Comp,Thbs2,Thbs3,Mrc2"
"H2-Aa" "mmu04514" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"H2-Aa" "mmu04514" "H2-Q7,H2-T9,H2-T10"
"H2-Aa" "mmu04514" "H2-D1,H2-K1,H2-Q4"
"H2-Aa" "mmu04514" "Jam2,Cd34,Itga6"
"H2-Aa" "mmu04514" "Itgb1,Glg1,Ptprm,Mpzl1"
"H2-Aa" "mmu04514" "Sdc1,Sdc3,Nlgn2"
"H2-Aa" "mmu04612" "Hspa8,Hsp90aa1,Hsp90ab1,Creb1,Nfya"
"H2-Aa" "mmu04612" "Hspa1l,Hspa1a,Hspa1b"
"H2-Aa" "mmu04612" "Hspa4,Canx,Pdia3,Calr,Hspa5"
"H2-Aa" "mmu04612" "H2-Q1,Gm11127,Gm7030"
"H2-Aa" "mmu04612" "H2-Q7,H2-T23,H2-T9,H2-T10,Tapbp,Tap1,Tap2"
"H2-Aa" "mmu04612" "H2-D1,H2-K1,H2-Q4"
"H2-Aa" "mmu04612" "Lgmn,Ctsb,Ctss"
"H2-Aa" "mmu04612" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1,Cd74"
"H2-Aa" "mmu04672" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"H2-Aa" "mmu04940" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"H2-Aa" "mmu04940" "H2-Q1,Gm11127,Gm7030"
"H2-Aa" "mmu04940" "H2-Q7,H2-T9,H2-T10"
"H2-Aa" "mmu04940" "H2-D1,H2-K1,H2-Q4"
"H2-Aa" "mmu05140" "Myd88,Nfkb1,Jak2"
"H2-Aa" "mmu05140" "Map3k7,Tab2,Itgb1,Mapk1"
"H2-Aa" "mmu05140" "Nfkbib,Cyba,H2-Ab1,H2-DMa"
"H2-Aa" "mmu05140" "Fcgr3,H2-Aa,H2-Eb1,H2-DMb1"
"H2-Aa" "mmu05145" "Jak2,Nfkb1,Birc3"
"H2-Aa" "mmu05145" "H2-Aa,H2-Eb1,H2-DMb1"
"H2-Aa" "mmu05145" "H2-Ab1,H2-DMa,Nfkbib,Pik3cd,Bad"
"H2-Aa" "mmu05145" "Map3k7,Tab2,Mapk1,Hspa8,Itgb1,Pik3r3"
"H2-Aa" "mmu05145" "Mapk3,Bcl2l1,Lamb2"
"H2-Aa" "mmu05145" "Mapk8,Chuk,Gnai3"
"H2-Aa" "mmu05145" "Mapk9,Mapk14,Ikbkg"
"H2-Aa" "mmu05145" "Hspa1l,Hspa1a,Hspa1b"
"H2-Aa" "mmu05145" "Lama2,Gnao1,Tgfb2"
"H2-Aa" "mmu05145" "Lama4,Lamb1,Lamc1,Pik3r1,Pdpk1,Akt3"
"H2-Aa" "mmu05150" "C1qa,C1qc,Fcgr3,H2-Aa,H2-Eb1,H2-DMb1"
"H2-Aa" "mmu05152" "Cycs,Hspa9,Hspd1"
"H2-Aa" "mmu05152" "Apaf1,Creb1,Mapk8,Cebpg,Rab5a,Eea1,Ppp3ca,Ppp3cb,Ppp3r1"
"H2-Aa" "mmu05152" "Akt3,Nfya,Ep300,Irak1,Arhgef12,Raf1,Rab5b,Rab7"
"H2-Aa" "mmu05152" "Camk2g,Jak2,Myd88,Nfkb1"
"H2-Aa" "mmu05152" "Jak1,Malt1,Traf6"
"H2-Aa" "mmu05152" "Nfyb,Mapk9,Calm2"
"H2-Aa" "mmu05152" "H2-Aa,H2-Eb1,H2-DMb1,Cd74,Ctss,Fcer1g,Ctsd,Atp6v0d1,Fcgr3"
"H2-Aa" "mmu05152" "H2-Ab1,H2-DMa,Syk,Cebpb,Calml4"
"H2-Aa" "mmu05152" "Bcl10,Il6,Atp6v1h"
"H2-Aa" "mmu05152" "Irak2,Plk3,Sphk1"
"H2-Aa" "mmu05152" "Mapk14,Rhoa,Pik3c3"
"H2-Aa" "mmu05164" "Oas1a,Oas1g,Ccl5"
"H2-Aa" "mmu05164" "Oas2,Ddx58,Irf7,Stat1,Stat2,Irf9,Adar,Pml,Tnfrsf1a,Rsad2"
"H2-Aa" "mmu05164" "Dnajb1,Hspa1l,Hspa1a,Hspa1b,Jun"
"H2-Aa" "mmu05164" "Dnajc3,Hspa8,Map2k4,Mapk8,Pik3r3,Kpna1,Xpo1,Agfg1,Mapk1,Actg1,Ivns1abp"
"H2-Aa" "mmu05164" "Eif2ak2,Ifih1,Nfkb1,Jak2,Map2k1"
"H2-Aa" "mmu05164" "Eif2ak3,Atf2,Tlr3,Crebbp,Ep300,Pik3r1,Akt3,Ifngr1,Gsk3b"
"H2-Aa" "mmu05164" "Map2k3,Mapk11,Cpsf4"
"H2-Aa" "mmu05164" "Mapk12,Mavs,Mapk3"
"H2-Aa" "mmu05164" "Nlrx1,H2-Aa,H2-Eb1,H2-DMb1"
"H2-Aa" "mmu05164" "Nfkbib,Pik3cd,H2-Ab1,H2-DMa,Pycard,Map2k2"
"H2-Aa" "mmu05164" "Myd88,Il6,Cxcl10,Icam1,Socs3,Tnfrsf10b"
"H2-Aa" "mmu05164" "Kpna2,Nxt1,Rae1"
"H2-Aa" "mmu05166" "Nrp1,Ccnd2,Ppp3ca,Nfatc3,Gsk3b,Ctnnb1,Apc,Dlg1,Pik3r3,Akt3,Map3k3,Adcy6,Prkacb,Atf2,Ep300,Smad4"
"H2-Aa" "mmu05166" "Vcam1,Xpo1,Ppp3cb,Ppp3r1,Canx,Kras,Cdc27,Map2k4,Creb1,Atm,Atr,Mapk8"
"H2-Aa" "mmu05166" "Icam1,Cdkn1a,Il6,Atf4,Bax"
"H2-Aa" "mmu05166" "Myc,Rela,Relb,Nfkb2,Srf"
"H2-Aa" "mmu05166" "Ranbp3,Stat5a,Pold1,Pold2"
"H2-Aa" "mmu05166" "Ran,Ranbp1,Mad2l1,Bub1b,Bub3,Cdc20,Pold3,Pole2,Pole4,Cdk4,E2f1,Mybl2,Ccnb2"
"H2-Aa" "mmu05166" "H2-Q1,Gm11127,Gm7030"
"H2-Aa" "mmu05166" "H2-Q7,H2-T9,H2-T10,Pold4,Dvl2,Msx1"
"H2-Aa" "mmu05166" "H2-Q8,H2-T23,Jak3,Tnfrsf1a"
"H2-Aa" "mmu05166" "H2-D1,H2-K1,H2-Q4"
"H2-Aa" "mmu05166" "Calr,Anapc4,Cdc16,Chek2"
"H2-Aa" "mmu05166" "Nfatc4,Tspo,Tcf3"
"H2-Aa" "mmu05166" "Vdac1,Vdac2,Anapc7,Cdc23,Pole3,Cdkn2c"
"H2-Aa" "mmu05166" "Slc25a4,Slc25a5,Pcna,Ccnd1"
"H2-Aa" "mmu05166" "Anapc2,Ccnd3,Akt1,Ltbr"
"H2-Aa" "mmu05166" "Anapc10,Chuk,Nfyb,Atf1"
"H2-Aa" "mmu05166" "Fzd4,Pik3r1,Jun,Fos,Egr1,Atf3,Kat2b,Tgfbr2"
"H2-Aa" "mmu05166" "Dvl3,Adcy4,Crtc1"
"H2-Aa" "mmu05166" "Dvl1,Crtc2,Crtc3"
"H2-Aa" "mmu05166" "Pik3cd,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"H2-Aa" "mmu05166" "Il1r1,Nfkb1,Ets1"
"H2-Aa" "mmu05168" "Mapk8,Tab2,Map3k7,Usp7,Eif2ak3,Ppp1cb,Ep300,Hcfc2,Clock"
"H2-Aa" "mmu05168" "Mapk9,Ikbkg,Ppp1cc,Cul1,Srsf5,Srsf6,Csnk2a1,Nxf1"
"H2-Aa" "mmu05168" "Chuk,Srsf1,Srsf3,Srsf7,Taf13"
"H2-Aa" "mmu05168" "Nfkbib,Cdc34,Mcrs1"
"H2-Aa" "mmu05168" "Nfkb1,Myd88,Il6,Socs3,Jak2"
"H2-Aa" "mmu05168" "Rela,Ticam1,Per1"
"H2-Aa" "mmu05168" "Irf7,Ddx58,Pml,Sp100,H2-T24,Stat1,Stat2,Irf9"
"H2-Aa" "mmu05168" "Ifih1,H2-D1,H2-K1,H2-Q4,Gm7030,Tnfrsf1a"
"H2-Aa" "mmu05168" "Ccl5,Oas1a,Oas1g,Tap1,H2-Q10,H2-Q7,H2-T10"
